ID_Line,Name_Line,ShortName_Line,TransportMode,OperatorRef,OperatorName,NetworkName,ColourWeb_hexa,TextColourWeb_hexa,TextColourPrint_hexa,ID_GroupOfLines,ShortName_GroupOfLines,Picto
C00117,26,26,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,006db8,ffffff,ffffff,A00109,Les Mureaux (Gare) - Hardricourt et Mézy-sur-Seine,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02127,35C,35C,bus,1025,Keolis Portes et Val de Brie,Pays Briard,09a88e,ffffff,ffffff,A00908,GUIGNES (EGLISE)  - MORMANT (COLLEGE NICOLAS FOUQUET),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01621,406,406,bus,1038,TISSE,Evry Centre Essonne,834d48,ffffff,ffffff,A01471,RIS-ORANGIS - RIS-ORANGIS,
C01863,TER Hauts-de-France,TER,rail,800,SNCF,TER,aaaaaa,0,0,A02181,TER Hauts-de-France (Ligne K),
C01601,D,D,bus,1011,RD Mantois,Mantois,8ad3de,0,0,A01453,Circulaire MANTES LA VILLE - BUCHELAY - MANTES LA JOLIE - MANTES LA VILLE,
C00159,R2 Sud,R2S,bus,1021,Transdev Boucle des Lys,Saint Germain Boucles de Seine,0055c8,ffffff,ffffff,A02667,ST-GERMAIN-EN-LAYE (GARE RER)  - ST-GERMAIN-EN-LAYE (GARE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00778,49,49,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,00a092,ffffff,ffffff,A00668,CERGY (PREFECTURE)  - NEUVILLE-SUR-OISE ( UNIVERSITE),
C00984,913.50,913.50,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,98d4e2,0,0,A00849,ETRECHY (GARE RER)  - ETAMPES (GARE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01776,9,9,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,b90845,ffffff,ffffff,A02137,Meaux (Gare de Meaux) - Mitry (Gare de Mitry),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02526,N155,N155,bus,1010,Keolis Seine et Oise Est,Noctilien,662483,ffffff,ffffff,A02366,N155 GARE SAINT LAZARE - POISSY,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00120,42,42,bus,1011,RD Mantois,Mantois,9b9842,ffffff,ffffff,A00112,ELISABETHVILLE Circuit urbain,
C02650,Paris 2024 -3,Paris2024,bus,1002,Transdev Marne-la-Vallée,Navettes Spectateurs Paris 2024,fba9cb,0,0,,,
C00530,6163,6163,bus,1017,Keolis Vélizy Vallée de la Bièvre,Vélizy Vallées,d282be,0,0,A00454,Yvelines 263,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01228,214,214,bus,100,RATP,,d282be,0,0,A01086,214,
C02403,DM152S,DM152S,bus,1013,RD Saclay,Paris Saclay,85c28e,0,0,A00594,LONGJUMEAU (Collège Picasso)  - SAULX-LES-CHARTREUX (le Rocher de Saulx),
C00212,38,38,bus,1039,Keolis Nord Val d’Oise,Haut Val d'Oise,98b3de,ffffff,ffffff,A00188,SEUGY - VIARMES,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00603,2,2,bus,1039,Keolis Nord Val d’Oise,Haut Val d'Oise,e3051b,ffffff,ffffff,A00508,PERSAN (SNCF)  - ST-MARTIN-DU-TERTRE - MONTSOULT (SNCF),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00973,306.04,306.04,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,5291ce,ffffff,ffffff,A00838,MEROBERT (AUBRAY)  - DOURDAN (GARE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01643,N135,N135,bus,1015,Keolis Val d'Yerres Val de Seine,Noctilien,00814f,ffffff,ffffff,A01496,N135 - NOCTILIEN - Villeneuve-St-Georges - Corbeil-Essonnes,
C01567,EXPRESS 91-06,91-06,bus,1013,RD Saclay,Paris Saclay,3bb2ff,0,0,A01413,Massy (Massy Palaiseau Gare RER B) - Saclay (Christ de Saclay),
C00100,4323,4323,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,8cb2f5,0,0,A00090,Arpajon (La Montagne) - Itteville (Le Domaine),
C01553,95-11,95-11,bus,1007,Transdev Vexin,Vexin,e43f8e,0,0,A01398,AINCOURT (CENTRE HOSPITALIER)  - MANTES-LA-JOLIE (GARE),
C00744,52,52,bus,1011,RD Mantois,Mantois,00b297,ffffff,ffffff,A00642,FONTENAY SAINT PÈRE Eglise - MANTES LA JOLIE Gare,
C02273,3662,3662,bus,1009,Transdev Melun,Grand Melun,351c75,ffffff,ffffff,A02516,Ecole Fercot Saint Fargeau Ponthierry - Place des Trois Horloges - Melun,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01318,393,393,bus,100,RATP,,82c8e6,0,0,A01178,393,
C01485,459,459,bus,100,RATP,,ff1400,ffffff,ffffff,A01195,459,
C01106,70,70,bus,100,RATP,,ff5a00,0,0,A00960,70,
C00487,3804,3804,bus,38,Cars Rose,,108642,0,0,A00423,EAUBONNE (HOPITA2L)  - EAUBONNE (ERMONT EAUBONNE GARE),
C02527,Bus de substitution du métro 2,BUSM2,bus,100,RATP,,0055c8,ffffff,ffffff,A01535,2,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01197,176,176,bus,100,RATP,,dc9600,0,0,A01055,176,
C01674,A2,A2,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,009fe3,0,0,A02800,ligne A2 - Achères - Poissy,
C02625,46,46,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,ff1400,ffffff,ffffff,A02788,Pontoise Gare - Cergy-Saint-Christophe RER,
C00629,26,26,bus,1002,Transdev Marne-la-Vallée,Marne-la-Vallée,006fb6,ffffff,ffffff,A00537,BUSSY-ST-GEORGES (BUSSY RER)  - LAGNY-SUR-MARNE (SNCF),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01210,189,189,bus,100,RATP,,ff5a00,0,0,A01068,189,
C00550,21,21,bus,1025,Keolis Portes et Val de Brie,Pays Briard,09a78e,ffffff,ffffff,A00463,BOISSY-ST-LEGER (GARE RER)  - GUIGNES (LES SABLONS),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00954,A,A,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,ef4038,ffffff,ffffff,A00817,MEAUX (Service Urbain)  - MEAUX,
C00522,3935A,3935A,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,73a995,0,0,A00444,CHEVREUSE (Desserte du collège Pierre de Coubertin)  - CHEVREUSE,
C00658,17,17,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,d3ca00,0,0,A00566,CHARNY (GARE ROUTIERE)  - MITRY-MORY (GARE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01155,126,126,bus,100,RATP,,82c8e6,0,0,A01010,126,
C01152,123,123,bus,100,RATP,,00643c,ffffff,ffffff,A01007,123,
C01354,TUC,TUC,bus,100,RATP,,f4c931,0,0,A01222,574 (TUC),
C00676,DM12,DM12,bus,1013,RD Saclay,Paris Saclay,0065ae,ffffff,ffffff,A00580,MASSY - PALAISEAU - SAULX-LES-CHARTREUX,
C00015,11,11,bus,1025,Keolis Portes et Val de Brie,Pays Briard,18150,ffffff,ffffff,A00013,OZOIR-LA-FERRIERE (RER)  - TOURNAN-EN-BRIE (RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00582,C,C,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,95bc1b,ffffff,ffffff,A00492,BRUNOY (GARE RER)  - BRUNOY (GARE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00911,14,14,bus,1002,Transdev Marne-la-Vallée,Marne-la-Vallée,c4a4cc,0,0,A00779,SAINT-GERMAIN-SUR-MORIN (COLLEGE S HESSEL) - JABLINES ILE DE LOISIRS,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00832,1,1,bus,1031,Transdev Vallée du Loing,Vallée du Loing - Nemours,f6ab59,0,0,A00716,BAGNEAUX-SUR-LOING (FROMONCEAU)  - ST-PIERRE-LES-NEMOURS (SAINT PIERRE CHAINTREAUVILLE),
C00231,R4,R4,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,98d0c1,ffffff,ffffff,A00214,TREMBLAY-EN-FRANCE (Roissypôle RER)  - LOUVRES (RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00240,R105,R105,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,97d4e2,0,0,A02492,Rue Neuve-MAREIL-EN-FRANCE - Institut Saint-Dominique-MORTEFONTAINE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00295,4,4,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,82dc73,0,0,A00288,ARGENTEUIL (GARE D'ARGENTEUIL)  - HOUILLES (GARE DE HOUILLES - CARRIERES SUR SEINE),
C02129,3,3,bus,101,STBC,Apolo 7,b44a9c,ffffff,ffffff,A00247,CHELLES (Gare SNCF/RER)  - MITRY-MORY (MITRY CLAYE RER),
C00262,777,777,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,00814f,ffffff,ffffff,A00210,CREGY-LES-MEAUX (COLLEGE GEORGES SAND)  - CHARNY (GARE ROUTIERE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01040,10,10,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,d2d200,0,0,A00893,MEILLERAY (PLACE)  - COULOMMIERS (CITE SCOLAIRE),
C00115,93,93,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,78c696,0,0,A00107,Aubergenville (Elisabethville) ou Ecquevilly - Poissy (Peugeot),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00930,46,46,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,914499,ffffff,ffffff,A00797,VINCY-MANOEUVRE - LIZY-SUR-OURCQ (S.N.C.F.),
C01578,607,607,bus,1024,Transdev Nord Seine-Saint-Denis,Terres d'Envol,f28e43,0,0,A01424,LA COURNEUVE (Place du 8 mai 45)  - VILLEPINTE (Vert Galant RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/912f84c8484461f0d80269644d0ccbdf
C00494,3907A,3907A,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,97b0af,0,0,A00428,ORSAY (GARE RER)  - ST-ARNOULT-EN-YVELINES (FOSSE AUX CHEVAUX),
C00575,J2 (Future 427),J2,bus,1032,Transdev Côteaux de la Marne,Marne et Seine,fabd00,0,0,A00484,VILLENEUVE-ST-GEORGES (RER D)  - BOISSY-ST-LEGER - VILLENEUVE-ST-GEORGES (GARE RERD),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00955,H,H,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,d81466,ffffff,ffffff,A00819,MEAUX (GARE ROUTIERE)  - MEAUX (GARE ROUTIERE),
C02025,4330,4330,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,6ec1b6,0,0,A02240,Auvernaux - Corbeil Essonnes,
C00208,31,31,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,e3051b,ffffff,ffffff,A00185,GARGES-LES-GONESSE (GARE RER)  - GARGES-LES-GONESSE (PARC COMMERCIAL PONT DE PIERRE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02473,913.17C,913.17C,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,f28e42,0,0,A02451,Brières-les-Scellés - Etampes,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01227,213,213,bus,100,RATP,,6e6e00,ffffff,ffffff,A01085,213,
C01637,N150,N150,bus,1007,Transdev Vexin,Noctilien,ed1b2a,ffffff,ffffff,A01486,N150 - NOCTILIEN - Paris Gare St-Lazare - Cergy le Haut,
C00235,R110,R110,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,b28e64,ffffff,ffffff,A00218,PUISEUX-EN-FRANCE - LOUVRES,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01862,TER Hauts-de-France Bus,TER,bus,800,SNCF,TER,aaaaaa,0,0,A02173,TER Hauts-de-France (Ligne H ou D/H),
C00754,Express A14 Verneuil,A14,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,3bb2ff,ffffff,ffffff,A01395,Express A14 : Verneuil,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01176,152,152,bus,100,RATP,,ff1400,ffffff,ffffff,A01032,152,
C01180,157,157,bus,100,RATP,,a0006e,ffffff,ffffff,A01036,157,
C00507,3928C,3928C,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,d0a889,0,0,A00438,BRIIS-SOUS-FORGES (Collège Jean MONNET)  - BRIIS-SOUS-FORGES (COLLEGE JEAN MONNET),
C01412,N35,N35,bus,100,RATP,Noctilien,ffbe00,0,0,A01263,N35,
C02556,64,64,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,cec92b,0,0,A02563,Vaux-sur-Seine (Gare) - Triel-sur-Seine (Les Châtelaines),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00426,Express 78,EX78,bus,1036,Francilité Express Ouest,Lignes Île-de-France Ouest,3bb2ff,0,0,A00379,MANTES-LA-VILLE - MONTIGNY-LE-BRETONNEUX,
C00643,71,71,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,ed1c2a,ffffff,0,A00552,Ecquevilly (Les Sablons) - Morainvilliers - Orgeval - Poissy (Gare),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00188,89,89,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,fcea18,0,0,A00173,MONTIGNY-LE-BRETONNEUX (ST QUENTIN EN YVELINES - 60 ARPENTS)  - NOGENT LE ROI (HAUT),
C00916,21,21,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,be4999,ffffff,ffffff,A00784,VILLEMAREUIL (Centre)  - BOUTIGNY - NANTEUIL-LES-MEAUX (Chermont Collot),
C02399,DM9S,DM9S,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,d282be,0,0,A00577,ST-MICHEL-SUR-ORGE (RER)  - LONGPONT-SUR-ORGE - LINAS,
C01965,11B,11B,bus,1031,Transdev Vallée du Loing,Vallée du Loing - Nemours,a862a5,0,0,A00708,BRANSLES (ARISTIDE BRIAND)  - ST-PIERRE-LES-NEMOURS (GARE SNCF),
C02647,Bus soirée La Verrière,Soir,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,aaaaaa,0,0,A02696,Bus soirée La Verrière,
C01082,32,32,bus,100,RATP,,6e6e00,ffffff,ffffff,A00936,32,
C00200,18,18,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,f78f4b,0,0,A00206,VILLEPARISIS (Marché)  - VILLEPARISIS (Collège Gérard Philippe),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01654,S4,S4,bus,1013,RD Saclay,Paris Saclay,d073a1,0,0,A02382,PALAISEAU - ORSAY - VILLEBON,
C01841,P,P,bus,800,SNCF,Transilien,f58f53,0,0,A01844,Transilien P,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/144bda900e4a01a6d3eb26d8e2d9803d
C00586,F4,F4,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,fbbf28,0,0,A00495,YERRES (ROND POINT PASTEUR)  - YERRES (GROS BOIS),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02249,Express A14 Mantes,EXP A14 M,bus,1011,RD Mantois,Mantois,8ad3de,0,0,A01396,A14 MANTES LA JOLIE Hôpital ou BONNIERES SUR SEINE La Vallée Française - LA DEFENSE Terminal Jules Verne,
C00150,15,15,bus,1021,Transdev Boucle des Lys,Saint Germain Boucles de Seine,b6d7a8,ffffff,ffffff,A00139,ST-GERMAIN-EN-LAYE (RER)  - L'ETANG-LA-VILLE (Petit parc Bignon),
C02257,95-29,95-29,bus,30,Cars Lacroix,,f29200,ffffff,ffffff,A02319,GARE MONTIGNY BEAUCHAMP - GARE ERMONT EAUBONNE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02570,13,13,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,9b993b,ffffff,ffffff,A02545,Verneuil-sur-Seine (Piscine) - Vernouillet (C. Cial Grosse Pierre),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01648,N133,N133,bus,1015,Keolis Val d'Yerres Val de Seine,Noctilien,fece00,0,0,A01494,N133 - NOCTILIEN - Paris Gare de Lyon - Juvisy-Sur-Orge,
C00548,12 (Future 451),12,bus,1032,Transdev Côteaux de la Marne,Marne et Seine,5a79b6,0,0,A00461,BOISSY-ST-LEGER (R.E.R.)  - SANTENY (RN),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01540,466,466,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,b1b9df,0,0,A01378,MONTIGNY-LE-BRETONNEUX (St Quentin SNCF)  - GUYANCOURT (Technocentre),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01519,3209,3209,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,8ad3de,ffffff,ffffff,A01361,PROVINS (GARE SNCF)  - PROVINS (GARE SNCF),
C02092,643,643,bus,293,TRA,Seine-Saint-Denis,f28e43,0,0,A02287,TREMBLAY-EN-FRANCE (Vert Galant) - GAGNY (Chesnay-Gagny RER),
C01788,95-32,95-32,bus,1007,Transdev Vexin,Vexin,ff3399,0,0,A02144,Marines (Ces Hautiers) - Berville,
C02195,29B,29B,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,cccc00,ffffff,ffffff,A02631,COULOMMIERS (GAMBETTA) - LA FERTE-GAUCHER (COLLEGE JEAN CAMPIN),
C01469,3260,3260,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,8ad3de,0,0,A01307,FONTAINE-FOURCHES (CALVAIRE)  - MONTEREAU-FAUT-YONNE (GARE SNCF),
C02361,57,57,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,fa8cc7,ffffff,ffffff,A02342,LE PORT-MARLY - LE CHESNAY,
C00179,26,26,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,e675a7,ffffff,ffffff,A00164,Saint Arnoult en Yvelines (Collège Brassens) - Prunay en Yvelines (La Chapelle),
C02117,09B,09B,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,783f04,ffffff,ffffff,A02627,REBAIS (COLLEGE JACQUES PREVERT) - COULOMMIERS (CITE SCOLAIRE),
C00158,R2 Nord,R2N,bus,1021,Transdev Boucle des Lys,Saint Germain Boucles de Seine,9fc5e8,ffffff,ffffff,A00145,ST-GERMAIN-EN-LAYE (GARE RER)  - ST-GERMAIN-EN-LAYE (GARE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00386,302,302,bus,1038,TISSE,Evry Centre Essonne,ffd966,ffffff,ffffff,A00347,CORBEIL-ESSONNES (gare SNCF) - SAINTRY-SUR-SEINE,
C01078,28,28,bus,100,RATP,,ff82b4,0,0,A00932,28,
C01851,C,C,bus,800,SNCF,RER,ffcc30,0,0,A01840,RER C,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/099e5a6dd7b15cfbd61d1e11c3d18fb6
C00273,X409,X409,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,3bb2ff,ffffff,ffffff,A00256,Poissy (Gare Nord) - Versailles (Gare de Versailles Chantiers),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01457,3242,3242,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,f49fb3,0,0,A01306,BRAY-SUR-SEINE - PROVINS,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01387,7B,7B,metro,100,RATP,,6eca97,0,0,A01550,7 Bis,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/e08d6e9d99727bb7d55ffc5c44801f72
C00143,Express 1,EX01,bus,1021,Transdev Boucle des Lys,Saint Germain Boucles de Seine,3bb2ff,0,0,A00135,ST-GERMAIN-EN-LAYE (GARE RER)  - VERSAILLES (GARE RIVE GAUCHE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01415,N11,N11,bus,100,RATP,Noctilien,ff5a00,ffffff,ffffff,A01266,N11,
C00323,202,202,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,741b47,ffffff,ffffff,A00300,BRETIGNY-SUR-ORGE (GARE)  - BRETIGNY-SUR-ORGE (GARE),
C02663,106,106,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,ffbe00,0,0,A02755,LR 106,
C01552,95-04,95-04,bus,1007,Transdev Vexin,Vexin,3bb2ff,0,0,A01397,BRAY-ET-LU (Place du 19 mai 1962) - MAGNY-EN-VEXIN (Gare Routière) - CERGY (Préfecture),
C00781,56,56,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,5a230a,ffffff,ffffff,A00670,PONTOISE (CANROBERT)  - MERY-SUR-OISE (GARE),
C02555,59,59,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,cec92b,0,0,A02562,Cergy (Gare Saint-Christophe) - St-Germain-en-Laye (L. De Vinci),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01706,S4,S4,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,e1468a,ffffff,ffffff,A00079,STE-GENEVIEVE-DES-BOIS (GARE RER)  - STE-GENEVIEVE-DES-BOIS (L SAMPAIX),
C00211,33,33,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,4f91cd,ffffff,ffffff,A00187,GOUSSAINVILLE - GOUSSAINVILLE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02122,30C,30C,bus,1025,Keolis Portes et Val de Brie,Pays Briard,f3a4ba,0,0,A00903,TOURNAN-EN-BRIE (GARE SNCF)  - MELUN (PLACE DE L'ERMITAGE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02557,65,65,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,f59eb3,0,0,A02564,Meulan (Arquebuse) - Poissy (Le Corbusier),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02098,02F,02F,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,e46c0a,0,0,A02624,VILLENEUVE-LE-COMTE (MAIRIE) - COULOMMIERS (CITE SCOLAIRE),
C01098,62,62,bus,100,RATP,,6e5b1e,ffffff,ffffff,A00952,62,
C00736,18,18,bus,1011,RD Mantois,Mantois,65b659,0,0,A00637,OINVILLE SUR MONTCIENT Les Tilleuls - MAGNANVILLE Lycée Senghor,
C01048,27,27,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,d60093,0,0,A00901,COULOMMIERS (CITE SCOLAIRE)  - REBAIS (COLLEGE JACQUES PREVERT),
C01677,430,430,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,b1badf,0,0,A02291,Trappes (gare-ZA Trappes Elancourt-gare),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00986,7001 Scolaire,7001 SCO,bus,1038,TISSE,Evry Centre Essonne,73ff00,0,0,A00850,TIGERY - CORBEIL ESSONNE,
C00286,10,10,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,bb4b9b,ffffff,ffffff,A00269,Poissy (Gare Nord) - Triel-sur-Seine,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
